Gene Name,S1_MS1 precursor area,S10_MS1 precursor area,S11_MS1 precursor area,S12_MS1 precursor area,S13_MS1 precursor area,S14_MS1 precursor area,S15_MS1 precursor area,S16_MS1 precursor area,S17_MS1 precursor area,S18_MS1 precursor area,S19_MS1 precursor area,S2_MS1 precursor area,S20_MS1 precursor area,S21_MS1 precursor area,S22_MS1 precursor area,S23_MS1 precursor area,S25_MS1 precursor area,S26_MS1 precursor area,S27_MS1 precursor area,S28_MS1 precursor area,S29_MS1 precursor area,S3_MS1 precursor area,S30_MS1 precursor area,S31_MS1 precursor area,S32_MS1 precursor area,S33_MS1 precursor area,S34_MS1 precursor area,S35_MS1 precursor area,S36_MS1 precursor area,S37_MS1 precursor area,S38_MS1 precursor area,S4_MS1 precursor area,S5_MS1 precursor area,S6_MS1 precursor area,S7_MS1 precursor area,S8_MS1 precursor area,S9_MS1 precursor area
NLE1,452743383.8,1228822103,172819133.7,306320938.2,760052288.4,363645271.9,395106310.5,NA,770577523.2,321258449,144825587.2,445210352.3,NA,466509792.1,303116343.6,231012322.5,85226805.4,378833982.3,249980920.2,271752471.9,501402367.2,405149970.8,179982425.1,336270481.8,305279751.8,270683878.5,289964312.2,297191484.7,379311087.7,283694087,313347296.2,1208834578,876971908.9,295450309.7,357423762.6,167658435.7,814120533.3
NAA20,335610911.4,800636071.7,1389001761,819173894.9,316473120.9,863692334.7,462494753.7,662469501.3,254600644.7,281661713.8,507851956.5,395800417.2,NA,281862315.6,396183513.7,389239366.9,516615714.3,293826574.1,915270099.7,417633708.4,725094429.4,633508391.2,915785719.2,492567685.9,565858988.5,356492617.8,481632731.9,2888011858,2066863395,2499346901,2466184933,NA,3583640423,766302016.6,245224540.4,1348185061,493110209.9
ALYREF,10373830412,10883395322,22384926352,12784688251,11095970394,11232698686,22582820918,17944121405,23716271316,19750354080,20047125814,15871773752,NA,23131468795,20291858263,12490960943,5902732732,17953304211,26687383742,23991332541,20925525081,21903398498,20470552384,26487904936,9276981141,15671918285,19570525291,14214817538,15113222387,4906221770,15130234823,11841815215,9876318401,9672234806,9537598987,29592119917,20040485985
METTL15,691220866.7,345721362,232711777.6,NA,410566195.6,659019955.4,290896996.3,502792231.1,352362993.3,301924825.5,591147165.2,133865011,NA,375873955.8,377857860.1,219814785.7,180760448.9,433438021.2,324148608.3,399938104.1,452505466.8,306002405.3,239969067.4,368829380.9,209466383.2,NA,427654029.4,222748201.7,411135052,434775985.4,241647047.2,179613334.6,149974848.9,NA,389008682.7,675633037.6,463719985.7
KARS1,7637939012,7370863293,11065357502,9039413789,6235056747,9088272634,6420599711,8354674659,9545920273,6855486136,11480153817,9814030497,2336613471,10830074502,8678303243,10671892850,6230159542,9847143976,8685083362,9874604442,10668200094,7924211428,10135124411,9557507462,8545067183,6777227417,10333092662,6558253682,7055396802,10624308017,7084450057,10870022080,8059634267,5846328409,9663397338,12096796609,9138163018
RAD23B,5885500335,3506357223,7930330577,6563843749,2450674767,1979098444,4157346811,3840328344,2636556515,3978038606,4833347622,6264051912,339092659.9,4687937889,5857970784,2480976450,3633663693,3493563824,4419300271,4913151457,4540334030,5243773332,4965369979,7924423081,4939452552,6718167026,6604136347,2813335738,5783879732,1074141141,4107828773,2558207511,4026309619,6743882308,4809741944,7067876107,6021847605
MTG1,1115717755,659226944.5,267223718.7,460601322.7,435585676.9,418055207.7,327352135.8,350166994.3,610163247.3,546779475.2,482329770.6,599375034.3,1399576786,304824442.9,516440427.5,411346845.9,412490359.5,488821868.6,268601566.3,470593243.7,523799449.6,483741878.9,443329528.3,563390665,271088879.3,398693006.9,420572964.8,603788399.3,724892334.1,860890352.7,512633278.4,487742234.2,466661014.7,545955577.1,469975649,682451720.2,624590998.8
CPOX,2507907585,3861548213,5709392158,2889970316,3069636072,3248801529,6115401190,3268651645,3914730086,5308600270,5905964981,4014952365,NA,4487404274,2788687736,3682932842,1947649157,3298312144,2879813230,3419808801,3397339670,4122084615,4067724527,3917105697,3198096377,2251149778,2311787547,1562118665,1842546127,4278436110,2031518469,4259807757,2824563155,4092757915,7314676627,5347392315,4020594779
REEP4,385791147.2,521718593.2,NA,558325434.4,616380630,546749867.7,106609373.6,72417684.9,1010792705,317433253.4,NA,687989519.5,NA,147972950.9,185992880.4,226006248.1,494048841.7,589684210.9,481193421.2,1618306002,235488735.8,976309677.3,195388194.9,111393760.7,343491075,78630311.17,1936677817,NA,792961873.6,NA,NA,NA,801934190.8,1627328702,889789801,NA,622347269.2
ORC2,336651366.5,NA,742254889.7,241384814.7,300716250,NA,NA,NA,372573433.9,268454765.7,653584919.6,250334341,NA,232564081.3,NA,243389450,160685232.3,783215751.9,331598507.3,439210415.4,4722153418,448805364.5,178572418.2,356729628.8,141102053.5,261807523.3,526417732.1,218053832.9,NA,NA,NA,290552731.8,325567792.3,NA,234745639.2,163496745.4,1222156448
RHEB,988477614.8,1144059284,782823165.6,636370851.6,831500665.4,674265974.9,687216107.6,687625089.2,1510113922,886972281.8,585580426.1,899529005.4,394045267.9,1054231118,1416282954,1222635230,899153346.7,1061333139,707654019.3,2883388293,948516521.4,1219810663,1003759170,1054360962,968209019.2,943271482,883304204.1,1030641023,1678176688,1899328327,4771779287,911421826.8,1082977197,1103170283,386334204.3,643425894.2,1756770816
PAFAH1B3,8559401769,8504611134,8053073741,8021436174,7535352464,8509168234,8638968349,7874273585,7312460158,7041502683,12246753734,8718120379,2318949731,10452310474,7760507474,10378565172,6052383125,9320944967,18043751929,11679856151,8696788042,9674712224,8283337478,11143950516,9923373264,5660931547,8918025057,5534434578,5398094971,7793697350,6623906246,10066623064,7198274801,12519137085,10153577449,12203561392,6955581954
HADHB,7325419070,7242683872,7185742277,6354772038,6592792094,7547023981,7507311866,6703180252,8102986490,7105837402,11360231209,7664037580,1354319814,8676145271,7608604602,7601777661,5151058628,7064259535,6608558072,8544591538,7455814475,7791386842,7955790883,7242062327,7564590552,6464819241,8603334571,4894003874,7093938615,7430943554,6711059560,7694544655,5719989102,6901872699,8906938148,12020164213,7901015868
H3C13,3898610277,777989887.2,1406431944,2260005003,4262732545,4143825344,1907786406,1761651699,2574253696,2641403125,802293725.3,1855936699,NA,2751003305,2156960379,5387573705,2629193602,2536000143,5227952734,6069659734,1049733372,2405844629,2973957744,4647760690,4263885957,2392075586,3102063415,884588484.9,1023378352,4948735880,3239988213,2086295683,3712838128,1914813329,1570054899,1073615514,3954060438
PSMD13,8169196288,10246440778,8806103312,8361796801,8910303369,6331465957,9297711659,8534264764,8060522751,6133908861,7291082808,9814558871,1785057860,10170794867,9878607287,10724859080,6326861293,9591153373,10233143849,10762766821,10503065993,6413720876,10595387971,10804447733,9806087556,7619894429,9526524513,7684717712,7697384109,9527382112,8027538059,11854019047,7425381252,6842349035,9689688063,12588638484,9630473969
NCBP2AS2,318935196.8,302366250.6,329361998.9,239539516.2,264812703.1,254668724.6,95739345.66,183672084.2,225702438.7,322864586.4,337832321.8,85479865.95,NA,282733188.1,193934460.6,168730902.1,NA,785622922.2,298762287.7,309296493.2,NA,294874935.2,383035350.7,290494815.6,283556716.6,275503943.3,118797221.2,377507061.4,198426336.9,245518870,NA,274273412.5,190473918.1,173324054.4,337345777.3,474868480,272081358.4
PDCL3,1584183852,1491614636,992583989.8,1709324805,1644139706,1243491836,935672053.3,1090136715,1409751513,1137718251,NA,1208983684,NA,1445092906,655592340.7,2583438147,939245137.3,1801276173,2407872108,1823213072,1931788677,1582286464,1815355696,1143668501,745034302.8,1859636442,2371291923,1704407415,1598585615,1741328774,1448032061,1117706852,1308939438,1424997573,1556210409,1873682159,3001161108
RBM3,6397253156,5840871000,4795158309,858572091.5,8064505017,7858808285,6555462901,6383986044,7078459043,5825503500,4781167776,7556412692,900402855.9,9131961535,2873790655,11460977478,6436113510,9211431317,8281711849,6318138940,8826670748,5073337750,9729189519,2682267670,7165209264,2512164289,6020937841,2678477752,5031546143,5990900219,1793635599,5037669110,6056392182,3186432277,3445979915,7808721008,5411573783
PPCS,1820448706,2151961752,1402798157,687348282.9,1499493649,1356233983,1246829167,1176776129,1713127710,1653710550,910504855.9,1751388717,NA,1053603510,1832228027,1458949352,1166084142,1444119885,2212131596,3070951809,2133903982,2076769315,1845009865,2669220386,1574889284,1542146700,1900792356,1285463291,1244625475,1539370112,1526129959,1957081504,1412769756,1375732423,1717953132,1299451625,2264234464
HSD17B4,4770815029,5148585192,3777597106,4691627637,5307492064,4945280797,4227792188,3903989745,5022073958,4161410199,3074500810,4046149637,1735377145,4966572910,4428524501,5489242312,2700270420,3799932712,4464082689,6047595321,5051632615,4883766710,3866680123,4219784065,3280040952,3788907675,4625823312,5458769087,5416317678,6158965950,4179474254,4908212665,5213701216,5466300244,5986717537,6813951253,4774303654
MORF4L2,NA,177455398.7,NA,243934534.2,328395871,192613897.1,NA,NA,263456390.9,233805143.7,NA,293301688.3,NA,NA,81315898.34,95565353.76,231377622.1,228873847.7,357147437.3,531723579.6,400933258.4,NA,215742939.1,450133001.3,416537830.3,584294586.4,NA,358673560.6,558081335.3,NA,NA,NA,292749316.1,402633448.4,NA,435308904.2,367474903.8
CARNMT1,329264955,322474303.3,162392909.4,276505313.7,213852966.4,232338473.9,194146330.8,179492586.6,254949471.1,231328331.8,246997074.6,348766451.1,NA,272764321.1,267098949.5,656921116,152921991.7,205963531.1,147956527.7,235928631.9,286699008.3,345757782.2,293695217.7,305818334.3,211928637.2,171489543.8,282785747.1,148289446.2,178032123.2,206574860.3,163580955.5,328369553.3,332677393,36498597.3,301706936,299354507.7,324119935.8
DYNLRB1,3056564407,3177086987,3041969462,1878747671,2562444802,3243427293,2420859910,2100371621,3751635545,2423172280,3391864007,2784134967,NA,2550678429,2093083369,2160772011,1869747888,1511266380,881966995.6,1309231741,2906463624,3377015431,2944205972,3387700248,1912503735,2159029535,2355884047,1097225914,1352142986,1675170352,1647757341,4032123056,1102699925,3718065511,3442165070,3922056852,3149596967
GIPC1,911514164,1720661383,2549748045,2548109182,1499764520,995407828.8,2181430031,1920082514,683123922.1,1023997433,1912289565,1592944199,NA,1600379767,695570511.7,1711966889,644128484,1619612342,797992322,1763371911,1124900208,1774184132,946890898,1399742952,2037342221,585879928.7,960229643.6,775714479.7,2190742001,639655148.3,903332926,1722777601,1151672741,1135253346,1405279301,2455268468,333104915
THY1,1531656102,1741178886,1056340993,1725921146,2441477043,2347489009,1537008509,1226155181,1540214569,2097404176,2874336080,1398890454,NA,654442252.3,4537348712,2588314709,1279655181,6659226415,5642042514,3921113815,2257670914,1207655302,1582056466,3201886596,3322564470,2271061214,1763433452,1494143041,2215795567,2003184521,6524490683,3747938028,1458161851,3420316887,991568152.4,968418402.3,1043653396
HSCB,277754890.1,231461542.1,262294183.1,195821669.9,203107229.1,185666629.2,245009023.4,250493546.3,288385921,269890535.7,212403086.3,291835109.6,255231562,255170095.1,264458698.6,268018276.8,200585336.1,228265416.3,341253326.7,270880422.8,197730495.7,207744898.5,226946902,322096748.9,304882939.4,219889156.1,321610100.2,215359582,194281744.3,222975102.9,208773242.8,234084474.1,160125765.9,410200712.7,324352700.5,354915972.9,252805474.8
MAPK13,130765142.4,492486721.5,997246149.3,1084225093,714197419.4,615047489,481181228.9,615616728.9,670450697.9,585558457.9,NA,183002999.5,NA,286960896.1,233031683.7,184846802,NA,128532488.3,131151762.5,NA,869049045.5,535432416,883034313.9,778416817.9,1011956874,287693394,420016216.2,1181045689,NA,428638523.6,241664719.4,240334619.7,258138123,NA,468195105.8,599401628.5,710813230
TRMT5,937046844.2,1571445992,929996041.5,362548625.3,773507098.1,610452084.1,298205158.4,238775435.2,715973870.1,590155220.9,731627517.1,823618518.9,NA,943281500,574743548.1,1811363945,532588713.8,489356095.2,610800654.9,724627088.7,541966965.8,781699989.3,518894239.5,758595219.7,443752517.5,529369551.8,857824078.8,880003054.9,783958788.7,874548982.7,500989941,750139178.4,551965245.7,622306665.9,701289054.7,918468902.3,745044586.4
NDUFB7,112221878.6,798493084.8,704769998.9,NA,1216228130,1404640488,752610353.4,664936029.6,1076727620,NA,120751450.4,963688808.8,1072134890,843168071.7,737365103.2,2370850229,163869742,1942027042,2397986033,1029674043,781205144.6,758007649,1178555719,1261556551,1949841511,1187616976,866848991.7,931707501.8,NA,1309641829,482026828.6,84763802.07,867128239.6,5791295894,114134693.8,153380548.7,522528002
NXF1,662220158.6,573518078.6,486334866.7,533501897.9,532094759.4,510049155,8825214213,622418815.8,415540306.7,7814631773,497780921.9,269990716,NA,745120156.3,867873690.1,1123653702,396932807.9,508093167.4,691254060.4,1424905139,1470792302,394255636.2,1166799260,317473985.7,626200750,148344451.1,325578115.1,623058390,1190243387,4616411700,NA,715590337.8,10923580320,5201955144,357261177.2,1466718283,12219494394
EPB41L2,NA,NA,177712736.9,291106834.5,242436251.9,1579260680,2692080346,975868437.6,397633829.5,305727451.8,325041427.5,201937491.8,NA,1697542350,1392813425,3038233923,1974894886,3043041371,3318711401,3444859249,2580688921,1938815726,400979330.6,2539009419,2101169736,1675376478,2100363239,1336383614,1300386642,1156431149,999279410.3,2097392396,NA,1974793419,313560515,364044583.1,341887441.5
INTS5,389899697.1,326808023.6,430306072.2,467779811.2,362460277.7,368890454,605298727.7,276534683.3,398373403.2,366019210.6,356852896.6,388042049.8,NA,522578106,366022733.6,648463371.1,254625507.3,387426506.5,476688917.3,679607468.3,443425896,401767460.5,371956181.7,416580996.4,289816031,257702551.2,347512463,267928921.8,456306884,NA,293275186.6,733415140.8,294843105.6,395559438.1,418492138.6,575261421.7,324411706.6
TM9SF4,2779758607,1146369855,16845389475,15037272512,1823485703,1887236002,1162784304,1334224902,1214527195,19415846011,1319648349,2590015333,NA,17581066081,1658113188,16267925217,794826948.7,1304805208,3533279559,863852168,1442956307,728007079.6,35657824077,1394524424,1150539984,17380292622,20334170663,1706545849,510561540.6,1709829568,1683863969,1963984925,1223930623,557136203.3,1679345158,2095921758,2168528044
SART3,2045830708,2662636403,1770500995,1801117764,2124861273,1937776991,1867962409,1740585636,2081611672,1758934267,2117629878,7606535927,317060729.3,2822138585,1693435154,2224223325,1148333230,1352514199,3671238307,4003353164,2144969120,2257346956,3415168557,2091729147,3300533581,2605492478,1815388167,1137422920,3237149432,1464268416,1265734756,2005887635,1875498933,1625282496,1929815469,4792770046,6912673174
H3-3B,3371701746,4134916499,1284017145,2009738253,3767345481,3307063630,2496849218,2558669774,1114881961,2820738297,1400482997,1612830264,NA,3700372798,2438041391,2419495338,2474471632,2848656470,4575911625,6144939818,108062233.9,2917143455,2890009777,4379845787,2502760409,1078077502,2971837562,1266940035,2970059237,3509297930,2493135873,2869092947,466667854,2589296499,2513623431,1529414597,3622846877
TRAP1,6310983396,39639135170,33309415974,6502799471,6855233564,5727233032,38588688464,40674906066,41737093325,37933107169,35942870659,33138770181,981804395.4,38942476604,7266745077,8146497375,4733267879,31541952813,38808815346,8244010799,6738523825,8047252217,6745238019,8508880715,35413320697,4773625351,40773013207,34203327739,35584879323,43604932383,5781058084,40309654946,32710026758,35326361568,6842970215,10876745854,33300486773
ABITRAM,NA,NA,287889654.8,NA,140240290,NA,NA,NA,29539113.8,36640928.88,261959733.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294734595,224794780.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,260124384.4,NA,NA,NA
TSC22D4,876610767.5,2189035890,1842149881,1841765613,444964199.1,539208633.1,1657898505,1698334694,2070841464,1745891235,2095730577,702924975.4,41332369.28,29421994.84,399371554,420113739.8,1245958648,396708587.4,1718632044,615036600.7,494431338.8,712455692.1,1688728006,600391128.7,441263265.1,505523955.1,670481867,313381745,383897714.1,441760491.2,434329038.3,475357018.3,299889102.8,513660863.3,412486472.5,2560092772,1817464060
SRRM2,5654267542,3573084571,5004924080,5376908010,5824340305,3793123780,6757826362,5195935666,5639898191,5374346019,5206096955,6082022457,1852420031,6826905378,5645567185,6239193030,3355370990,4239514170,5952591520,7938244212,6290681176,6327680007,5774318672,5575943094,5125452768,4074945088,5487898183,4063358420,4290566067,4876468722,4855646688,10220224684,3958262637,3242705569,5967197888,5886874731,5043933881
TXN,26803625624,1.4394E+11,1.7868E+11,78929446501,1.1778E+11,1.10909E+11,28683503870,93161201853,1.4534E+11,28197760631,1.31555E+11,1.48259E+11,1.0528E+11,70853121676,1.03316E+11,78724561447,1.02906E+11,1.42146E+11,1.48266E+11,1.09185E+11,82072650334,1.54069E+11,1.48312E+11,1.53225E+11,1.16624E+11,87608862589,61034327895,76587205795,1.04146E+11,1.20264E+11,1.15921E+11,82429384375,92489449403,1.6316E+11,20169695183,43207089113,1.40125E+11
NR2F2,318074325.3,257943938,NA,294772867.1,513229011.7,533868416.3,408913329.1,554688312.4,336442794.3,308744707.5,NA,344033911.1,NA,206306711.2,NA,238075701.5,1014944398,NA,246642848.1,1318856935,453235017.1,377880476.2,NA,NA,277390565.5,NA,NA,NA,NA,NA,NA,389980202.7,189818601.5,108519044.3,300945151.7,641875970.9,421247998.4
HYPK,2470565621,3158854029,1828040094,1452352238,2729115140,3193223142,939228944.9,1267049843,4355328850,3801321907,2093161806,4580247855,833326645.5,4596055949,1127039212,1497858669,940526325.9,1672675939,1759593141,1261305595,1531358682,1726066042,1489880382,1505756609,1070354918,1094831861,1692844365,587850587.8,3074566821,1486134851,3206693447,4906207846,1071455054,4275964942,1408426005,5127087595,1019182640
SMAD5,214110248.1,251194793.9,282846088.3,364907725.6,303022126.8,266855327.3,3977852118,176819839.6,295556171.1,350823079,336183824.5,378624036.5,NA,458036119.7,282012063.9,331642832.9,168985485.5,816334129,438383513.7,880457359.1,548376417.1,287638443.9,584063452.9,9557674911,345357068.8,256014575.2,278521905.5,382952949.2,317290861.3,212809497.5,288664726.2,684441580.8,359316918.2,266513377.8,NA,483194371.5,218976151.4
CTR9,998867285.5,821588195.3,520856969.3,811870100.2,800236450.2,1082910399,1328902265,701188949.4,875044701.3,1857069221,816660870.2,843826297.1,260489964.4,877224169.8,703135352.2,1155890284,470746868.5,750930363.8,1035716467,1524736122,848016077.1,1851780917,614964911,854871083,591530560.1,664898805.5,9756065351,1279559620,784639453.2,1442727469,639417035.5,1615156187,1346790668,882300547.1,304422203.8,1111614152,785298209
UBE3C,436633925.3,411823073.6,401933873.2,389485017.1,423840973.3,373300281.3,610101038,705595117.1,550720366.8,375372956.9,432341940.5,420114733.8,NA,1163704374,2225200532,4770777443,2123925371,442781634,371491836.3,2710620092,1002262625,573445810.7,827812096.4,578207477.1,675908641.4,729577506.1,855363824.5,984329331.7,708504064.1,6165813618,1239057137,491892413,486088492.4,713255364.2,1056908199,835048303.7,389727969.7
TNNI1,2513655485,1980302782,NA,555471156.2,9382200755,12709593212,909950178.5,840496832.6,3903418950,3015374413,476431382.2,3337551685,235313849,15186514725,11794708678,11075657422,1043438417,2011332959,149734166.6,4748820616,1513819922,555817395.6,5956572158,15263040069,14329936708,18429187828,22031512495,16474380567,20884519727,14354822780,18033160403,524873877,4840793121,13947437741,478026468.9,228944033.2,3605638965
WDR75,1094892214,907011732.1,1638693643,1160586005,1026579703,743075183.4,684615405.2,971795670.1,626135863.8,263123690.4,1102136000,895540251.5,NA,1630001163,896509783.2,871597191.2,647185124,751775412.8,600204943,1438501573,909613083.4,849407929,785741446.6,1113926816,891208653.9,775990465.6,880474873.1,818913426,892942798.6,1125418849,794406766.8,918017689.4,1215211986,811152246,579137161.5,618684055.6,1057475049
